,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
1876,625,1,XDP_XM1_XM2,0.0,0.0,0.0,"(797, 1281, 0)","(797.0, 1281.0, 0)"
1877,625,2,XDL_XM3_XM4,-6703.192122624507,6409.0,86549.0050143127,"(174, 655, 0)","(174.0, 655.0, 0)"
1878,626,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1375, 1066, 0)","(1375.0, 1066.0, 0)"
1879,626,1,XM5,0.0,0.0,0.0,"(32, 110, 90)","(32.0, 110.0, 90)"
1880,626,2,XDP_XM1_XM2,-7181.0901024650875,6885.0,87669.34877778623,"(1482, 5, 270)","(1482.0, 5.0, 270)"
1881,627,0,XM5,0.0,0.0,0.0,"(156, 602, 180)","(156.0, 602.0, 180)"
1882,627,1,XDL_XM3_XM4,0.0,0.0,0.0,"(919, 1376, 90)","(1087.0, 1376.0, 90)"
1883,627,2,XDP_XM1_XM2,-4711.707895689935,4471.0,57940.291047476814,"(506, 1261, 180)","(506.0, 1261.0, 180)"
1884,628,0,XM5,0.0,0.0,0.0,"(1364, 942, 180)","(1364.0, 901.5, 180)"
1885,628,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1446, 1189, 270)","(1446.0, 1189.0, 270)"
1886,628,2,XDP_XM1_XM2,-4171.48170287561,3867.0,92709.10738603098,"(1077, 1342, 0)","(1077.0, 1476.5, 0)"
1887,629,0,XM5,0.0,0.0,0.0,"(320, 1067, 0)","(320.0, 1067.0, 0)"
1888,629,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1453, 1401, 90)","(1453.0, 1401.0, 90)"
1889,629,2,XDP_XM1_XM2,-6498.191713146753,6242.0,65634.19388506781,"(1062, 475, 0)","(1062.0, 475.0, 0)"
1890,630,0,XM5,0.0,0.0,0.0,"(186, 960, 180)","(186.0, 1257.0, 180)"
1891,630,1,XDP_XM1_XM2,0.0,0.0,0.0,"(287, 609, 270)","(287.0, 609.0, 270)"
1892,630,2,XDL_XM3_XM4,-4092.9191865114144,3831.0,68601.66026280112,"(224, 913, 90)","(224.0, 969.5, 90)"
1893,631,0,XM5,0.0,0.0,0.0,"(646, 1212, 0)","(646.0, 1212.0, 0)"
1894,631,1,XDP_XM1_XM2,0.0,0.0,0.0,"(88, 708, 90)","(88.0, 708.0, 90)"
1895,631,2,XDL_XM3_XM4,-7005.071175245539,6605.0,160056.94526234656,"(1351, 1273, 90)","(1351.0, 1273.0, 90)"
1896,632,0,XDP_XM1_XM2,0.0,0.0,0.0,"(40, 990, 90)","(40.0, 990.0, 90)"
1897,632,1,XDL_XM3_XM4,0.0,0.0,0.0,"(618, 854, 270)","(618.0, 854.0, 270)"
1898,632,2,XM5,-4827.639683951635,4539.0,83312.8671516993,"(412, 367, 90)","(412.0, 367.0, 90)"
1899,633,0,XDP_XM1_XM2,0.0,0.0,0.0,"(182, 718, 90)","(182.0, 718.0, 90)"
1900,633,1,XM5,0.0,0.0,0.0,"(1495, 690, 0)","(1495.0, 690.0, 0)"
1901,633,2,XDL_XM3_XM4,-5215.046530867019,5015.0,40018.61451192918,"(19, 953, 90)","(19.0, 1078.5, 90)"
1902,634,0,XDP_XM1_XM2,0.0,0.0,0.0,"(327, 985, 90)","(327.0, 985.0, 90)"
1903,634,1,XM5,0.0,0.0,0.0,"(1054, 1540, 270)","(1266.0, 1540.0, 270)"
1904,634,2,XDL_XM3_XM4,-6183.062164627141,5788.0,156074.11391988263,"(758, 1440, 90)","(758.0, 1440.0, 90)"
1905,635,0,XDL_XM3_XM4,0.0,0.0,0.0,"(375, 1139, 180)","(375.0, 1139.0, 180)"
1906,635,1,XM5,0.0,0.0,0.0,"(1229, 781, 0)","(1229.0, 781.0, 0)"
1907,635,2,XDP_XM1_XM2,-4589.822746913435,4385.0,41952.35765316533,"(884, 417, 90)","(884.0, 417.0, 90)"
1908,636,0,XDP_XM1_XM2,0.0,0.0,0.0,"(677, 136, 0)","(677.0, 136.0, 0)"
1909,636,1,XM5,0.0,0.0,0.0,"(1213, 1284, 0)","(1213.0, 1284.0, 0)"
1910,636,2,XDL_XM3_XM4,-5813.207690144811,5546.0,71399.94967252543,"(386, 304, 0)","(316.5, 304.0, 0)"
1911,637,0,XM5,0.0,0.0,0.0,"(74, 992, 270)","(74.0, 992.0, 270)"
1912,637,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1338, 686, 270)","(1338.0, 686.0, 270)"
1913,637,2,XDP_XM1_XM2,-5964.737437007422,5743.0,49167.49097062046,"(1146, 90, 90)","(1146.0, 90.0, 90)"
1914,638,0,XM5,0.0,0.0,0.0,"(322, 491, 90)","(322.0, 491.0, 90)"
1915,638,1,XDL_XM3_XM4,0.0,0.0,0.0,"(595, 1011, 270)","(595.0, 1011.0, 270)"
1916,638,2,XDP_XM1_XM2,-5706.708270700308,5340.0,134474.95580001024,"(1019, 1370, 0)","(1019.0, 1370.0, 0)"
1917,639,0,XDP_XM1_XM2,0.0,0.0,0.0,"(365, 349, 180)","(365.0, 349.0, 180)"
1918,639,1,XM5,0.0,0.0,0.0,"(222, 1093, 0)","(-9.0, 1093.0, 0)"
1919,639,2,XDL_XM3_XM4,-4961.025633753538,4688.0,74542.99668652147,"(337, 1096, 180)","(337.0, 1096.0, 180)"
1920,640,0,XM5,0.0,0.0,0.0,"(1514, 1176, 90)","(1514.0, 1176.0, 90)"
1921,640,1,XDP_XM1_XM2,0.0,0.0,0.0,"(665, 1423, 270)","(665.0, 1423.0, 270)"
1922,640,2,XDL_XM3_XM4,-3745.902089329629,3589.0,24618.26563600287,"(1067, 1206, 0)","(1067.0, 1206.0, 0)"
1923,641,0,XM5,0.0,0.0,0.0,"(886, 237, 0)","(886.0, 237.0, 0)"
1924,641,1,XDP_XM1_XM2,0.0,0.0,0.0,"(496, 972, 90)","(496.0, 972.0, 90)"
1925,641,2,XDL_XM3_XM4,-4343.464200459998,4164.0,32207.39924674642,"(180, 1111, 180)","(180.0, 1111.0, 180)"
1926,642,0,XM5,0.0,0.0,0.0,"(1033, 1370, 90)","(1033.0, 1370.0, 90)"
1927,642,1,XDL_XM3_XM4,0.0,0.0,0.0,"(321, 1124, 270)","(321.0, 1124.0, 270)"
1928,642,2,XDP_XM1_XM2,-6242.789509278871,6000.0,58946.745815875096,"(382, 302, 270)","(382.0, 302.0, 270)"
1929,643,0,XM5,0.0,0.0,0.0,"(893, 442, 90)","(976.0, 442.0, 90)"
1930,643,1,XDL_XM3_XM4,0.0,0.0,0.0,"(601, 1192, 90)","(601.0, 1192.0, 90)"
1931,643,2,XDP_XM1_XM2,-2928.0482562070843,2825.0,10618.943107320863,"(697, 720, 270)","(697.0, 720.0, 270)"
1932,644,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1237, 260, 270)","(1237.0, 260.0, 270)"
1933,644,1,XM5,0.0,0.0,0.0,"(1390, 838, 90)","(1390.0, 838.0, 90)"
1934,644,2,XDP_XM1_XM2,-4947.818522832474,4664.0,80552.9539028072,"(919, 154, 270)","(729.0, 154.0, 270)"
1935,645,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1245, 636, 90)","(1245.0, 636.0, 90)"
1936,645,1,XM5,0.0,0.0,0.0,"(1422, 1284, 180)","(1422.0, 1284.0, 180)"
1937,645,2,XDP_XM1_XM2,-2974.6100145142946,2820.0,23904.256588110315,"(1308, 1000, 180)","(1308.0, 1000.0, 180)"
1938,646,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1386, 426, 90)","(1386.0, 426.0, 90)"
1939,646,1,XM5,0.0,0.0,0.0,"(285, 710, 0)","(285.0, 710.0, 0)"
1940,646,2,XDP_XM1_XM2,-6641.09193851438,6379.0,68692.18423422522,"(1438, 1306, 90)","(1438.0, 1306.0, 90)"
1941,647,0,XM5,0.0,0.0,0.0,"(607, 1411, 0)","(607.0, 1411.0, 0)"
1942,647,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1512, 1539, 0)","(1512.0, 1539.0, 0)"
1943,647,2,XDL_XM3_XM4,-5828.9402609886165,5515.0,98558.48746960051,"(684, 881, 90)","(684.0, 881.0, 90)"
1944,648,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1153, 416, 90)","(1153.0, 416.0, 90)"
1945,648,1,XDP_XM1_XM2,0.0,0.0,0.0,"(552, 846, 180)","(552.0, 846.0, 180)"
1946,648,2,XM5,-4478.925929731301,4247.0,53789.63688172835,"(1278, 747, 90)","(1278.0, 762.0, 90)"
1947,649,0,XM5,0.0,0.0,0.0,"(283, 125, 270)","(283.0, 125.0, 270)"
1948,649,1,XDP_XM1_XM2,0.0,0.0,0.0,"(837, 177, 270)","(837.0, 177.0, 270)"
1949,649,2,XDL_XM3_XM4,-4033.6065440163084,3820.0,45627.75564659107,"(1063, 600, 180)","(1124.5, 600.0, 180)"
1950,650,0,XM5,0.0,0.0,0.0,"(672, 414, 270)","(672.0, 414.0, 270)"
1951,650,1,XDP_XM1_XM2,0.0,0.0,0.0,"(461, 1248, 270)","(461.0, 1248.0, 270)"
1952,650,2,XDL_XM3_XM4,-4803.430388542751,4575.0,52180.44240979209,"(1141, 1442, 90)","(1141.0, 1442.0, 90)"
1953,651,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1214, 1511, 0)","(1214.0, 1511.0, 0)"
1954,651,1,XDP_XM1_XM2,0.0,0.0,0.0,"(44, 1368, 0)","(44.0, 1368.0, 0)"
1955,651,2,XM5,-7255.297844239904,6897.0,128377.3451869627,"(1290, 1513, 270)","(1501.5, 1513.0, 270)"
1956,652,0,XM5,0.0,0.0,0.0,"(1090, 638, 0)","(1090.0, 402.0, 0)"
1957,652,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1314, 754, 270)","(1314.0, 754.0, 270)"
1958,652,2,XDL_XM3_XM4,-4865.683725240074,4657.0,43548.89718007476,"(776, 1527, 180)","(776.0, 1527.0, 180)"
1959,653,0,XM5,0.0,0.0,0.0,"(1455, 1515, 270)","(1455.0, 1515.0, 270)"
1960,653,1,XDL_XM3_XM4,0.0,0.0,0.0,"(820, 828, 90)","(820.0, 828.0, 90)"
1961,653,2,XDP_XM1_XM2,-3869.77286373487,3712.0,24892.276531101816,"(789, 1225, 270)","(789.0, 1225.0, 270)"
1962,654,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1191, 496, 0)","(1325.5, 496.0, 0)"
1963,654,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1038, 752, 270)","(1038.0, 752.0, 270)"
1964,654,2,XM5,-3392.399019896887,3286.0,11320.75143501811,"(1131, 1439, 0)","(1131.0, 1439.0, 0)"
1965,655,0,XDL_XM3_XM4,0.0,0.0,0.0,"(670, 784, 0)","(670.0, 784.0, 0)"
1966,655,1,XM5,0.0,0.0,0.0,"(761, 820, 0)","(1016.0, 820.0, 0)"
1967,655,2,XDP_XM1_XM2,-4037.042868376084,3863.0,30290.920032574777,"(672, 265, 270)","(672.0, 203.0, 270)"
1968,656,0,XDP_XM1_XM2,0.0,0.0,0.0,"(986, 831, 90)","(986.0, 831.0, 90)"
1969,656,1,XM5,0.0,0.0,0.0,"(527, 95, 180)","(527.0, 95.0, 180)"
1970,656,2,XDL_XM3_XM4,-3970.655919300471,3751.0,48248.72288373506,"(616, 748, 180)","(616.0, 748.0, 180)"
1971,657,0,XM5,0.0,0.0,0.0,"(115, 959, 180)","(115.0, 959.0, 180)"
1972,657,1,XDL_XM3_XM4,0.0,0.0,0.0,"(284, 1414, 90)","(284.0, 1414.0, 90)"
1973,657,2,XDP_XM1_XM2,-3601.1765433945243,3436.0,27283.2904877632,"(568, 953, 0)","(568.0, 953.0, 0)"
1974,658,0,XDP_XM1_XM2,0.0,0.0,0.0,"(16, 694, 90)","(16.0, 694.0, 90)"
1975,658,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1024, 1255, 270)","(1024.0, 1255.0, 270)"
1976,658,2,XM5,-5458.202617721607,5211.0,61109.13420841482,"(455, 686, 270)","(455.0, 686.0, 270)"
1977,659,0,XM5,0.0,0.0,0.0,"(1497, 977, 90)","(1497.0, 977.0, 90)"
1978,659,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1141, 191, 90)","(1141.0, 191.0, 90)"
1979,659,2,XDL_XM3_XM4,-6061.354900906785,5780.0,79160.58026426678,"(121, 148, 0)","(121.0, 148.0, 0)"
1980,660,0,XM5,0.0,0.0,0.0,"(20, 614, 90)","(20.0, 614.0, 90)"
1981,660,1,XDP_XM1_XM2,0.0,0.0,0.0,"(135, 1555, 0)","(58.5, 1555.0, 0)"
1982,660,2,XDL_XM3_XM4,-3582.565535510419,3469.5,12783.815320257809,"(419, 1366, 0)","(419.0, 1366.0, 0)"
1983,661,0,XDP_XM1_XM2,0.0,0.0,0.0,"(68, 239, 180)","(68.0, 239.0, 180)"
1984,661,1,XM5,0.0,0.0,0.0,"(1166, 1030, 90)","(1166.0, 1030.0, 90)"
1985,661,2,XDL_XM3_XM4,-6003.496270257179,5706.0,88504.03081693244,"(706, 298, 90)","(706.0, 298.0, 90)"
1986,662,0,XM5,0.0,0.0,0.0,"(481, 867, 0)","(481.0, 867.0, 0)"
1987,662,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1277, 957, 270)","(1277.0, 957.0, 270)"
1988,662,2,XDL_XM3_XM4,-5642.362820785619,5406.0,55867.38304973456,"(229, 1135, 90)","(229.0, 1154.5, 90)"
1989,663,0,XDP_XM1_XM2,0.0,0.0,0.0,"(233, 752, 270)","(233.0, 752.0, 270)"
1990,663,1,XM5,0.0,0.0,0.0,"(1382, 337, 180)","(1382.0, 337.0, 180)"
1991,663,2,XDL_XM3_XM4,-5334.743377729654,5108.0,51412.55934425235,"(460, 1248, 90)","(460.0, 1248.0, 90)"
1992,664,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1041, 1350, 0)","(1041.0, 1350.0, 0)"
1993,664,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1137, 1540, 270)","(1328.5, 1540.0, 270)"
1994,664,2,XM5,-6359.473891542544,6040.0,102063.5673773372,"(424, 416, 90)","(424.0, 416.0, 90)"
1995,665,0,XM5,0.0,0.0,0.0,"(854, 1328, 0)","(854.0, 1328.0, 0)"
1996,665,1,XDL_XM3_XM4,0.0,0.0,0.0,"(226, 1436, 90)","(226.0, 1436.0, 90)"
1997,665,2,XDP_XM1_XM2,-5836.455828698983,5529.0,94529.08660097819,"(767, 505, 90)","(767.0, 505.0, 90)"
1998,666,0,XM5,0.0,0.0,0.0,"(1259, 350, 180)","(1259.0, 350.0, 180)"
1999,666,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1223, 1347, 90)","(1223.0, 1347.0, 90)"
2000,666,2,XDP_XM1_XM2,-5458.681598149454,5170.0,83337.0651101229,"(756, 717, 90)","(756.0, 717.0, 90)"
2001,667,0,XM5,0.0,0.0,0.0,"(35, 1372, 270)","(35.0, 1372.0, 270)"
2002,667,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1299, 450, 0)","(1510.5, 450.0, 0)"
2003,667,2,XDP_XM1_XM2,-5833.652467655311,5596.0,56478.69538265862,"(1223, 513, 270)","(1223.0, 513.0, 270)"
2004,668,0,XM5,0.0,0.0,0.0,"(493, 1476, 90)","(493.0, 1666.0, 90)"
2005,668,1,XDL_XM3_XM4,0.0,0.0,0.0,"(343, 1320, 270)","(343.0, 1320.0, 270)"
2006,668,2,XDP_XM1_XM2,-3973.364316632235,3724.0,62182.562409461585,"(163, 1231, 270)","(163.0, 959.5, 270)"
2007,669,0,XM5,0.0,0.0,0.0,"(195, 1303, 0)","(195.0, 1303.0, 0)"
2008,669,1,XDP_XM1_XM2,0.0,0.0,0.0,"(676, 386, 180)","(676.0, 386.0, 180)"
2009,669,2,XDL_XM3_XM4,-6443.747943101893,6180.0,69562.97749047945,"(924, 1545, 270)","(924.0, 1545.0, 270)"
2010,670,0,XM5,0.0,0.0,0.0,"(1273, 292, 90)","(1273.0, 292.0, 90)"
2011,670,1,XDL_XM3_XM4,0.0,0.0,0.0,"(312, 263, 90)","(312.0, 263.0, 90)"
2012,670,2,XDP_XM1_XM2,-7056.686422347081,6734.0,104126.52716715881,"(1337, 1252, 90)","(1337.0, 1252.0, 90)"
2013,671,0,XDL_XM3_XM4,0.0,0.0,0.0,"(174, 235, 0)","(174.0, 235.0, 0)"
2014,671,1,XM5,0.0,0.0,0.0,"(993, 1245, 270)","(993.0, 1245.0, 270)"
2015,671,2,XDP_XM1_XM2,-5343.065350714754,5088.0,65058.33313524045,"(839, 292, 90)","(839.0, 292.0, 90)"
2016,672,0,XM5,0.0,0.0,0.0,"(473, 1055, 270)","(473.0, 1055.0, 270)"
2017,672,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1439, 39, 270)","(1439.0, 39.0, 270)"
2018,672,2,XDP_XM1_XM2,-5260.562722003495,5025.0,55489.79599769578,"(534, 397, 270)","(534.0, 397.0, 270)"
2019,673,0,XDP_XM1_XM2,0.0,0.0,0.0,"(951, 1345, 180)","(951.0, 1345.0, 180)"
2020,673,1,XM5,0.0,0.0,0.0,"(295, 543, 0)","(295.0, 543.0, 0)"
2021,673,2,XDL_XM3_XM4,-7727.10515919036,7427.0,90063.10657267096,"(1225, 83, 270)","(1225.0, 83.0, 270)"
2022,674,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1529, 279, 0)","(1529.0, 279.0, 0)"
2023,674,1,XM5,0.0,0.0,0.0,"(574, 269, 270)","(574.0, 269.0, 270)"
2024,674,2,XDP_XM1_XM2,-5903.584699277114,5664.0,57400.82812770499,"(1514, 1020, 90)","(1514.0, 1020.0, 90)"
2025,675,0,XM5,0.0,0.0,0.0,"(756, 1305, 180)","(756.0, 1305.0, 180)"
2026,675,1,XDL_XM3_XM4,0.0,0.0,0.0,"(750, 726, 180)","(750.0, 726.0, 180)"
2027,675,2,XDP_XM1_XM2,-5172.064718144648,4876.0,87654.31733007025,"(1183, 317, 90)","(1183.0, 317.0, 90)"
2028,676,0,XM5,0.0,0.0,0.0,"(1454, 400, 0)","(1495.5, 400.0, 0)"
2029,676,1,XDL_XM3_XM4,0.0,0.0,0.0,"(902, 81, 90)","(902.0, -169.5, 90)"
2030,676,2,XDP_XM1_XM2,-2946.109449364442,2841.0,11047.996345696152,"(1158, 191, 270)","(1158.0, 191.0, 270)"
2031,677,0,XDP_XM1_XM2,0.0,0.0,0.0,"(669, 237, 270)","(669.0, 237.0, 270)"
2032,677,1,XM5,0.0,0.0,0.0,"(161, 1038, 270)","(161.0, 1038.0, 270)"
2033,677,2,XDL_XM3_XM4,-7370.580671390682,6933.0,191476.84397472016,"(89, 1120, 270)","(89.0, 1384.0, 270)"
2034,678,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1460, 1422, 90)","(1460.0, 1422.0, 90)"
2035,678,1,XDP_XM1_XM2,0.0,0.0,0.0,"(704, 267, 270)","(704.0, 267.0, 270)"
2036,678,2,XM5,-6052.901029907554,5799.0,64465.73298811671,"(610, 287, 90)","(425.0, 287.0, 90)"
2037,679,0,XM5,0.0,0.0,0.0,"(269, 1000, 0)","(269.0, 1000.0, 0)"
2038,679,1,XDL_XM3_XM4,0.0,0.0,0.0,"(97, 158, 180)","(97.0, 158.0, 180)"
2039,679,2,XDP_XM1_XM2,-6561.515676266062,6290.0,73720.76245821704,"(1225, 117, 90)","(1225.0, 117.0, 90)"
2040,680,0,XM5,0.0,0.0,0.0,"(898, 181, 270)","(898.0, 181.0, 270)"
2041,680,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1144, 1004, 90)","(1144.0, 1004.0, 90)"
2042,680,2,XDP_XM1_XM2,-4400.347626861768,4182.0,47675.686156165706,"(1420, 480, 270)","(1420.0, 480.0, 270)"
2043,681,0,XM5,0.0,0.0,0.0,"(1065, 1210, 270)","(1065.0, 1458.5, 270)"
2044,681,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1254, 203, 90)","(1254.0, 203.0, 90)"
2045,681,2,XDL_XM3_XM4,-5454.417836009231,5091.0,132072.52352963222,"(1070, 892, 0)","(1070.0, 892.0, 0)"
2046,682,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1306, 62, 0)","(1306.0, 62.0, 0)"
2047,682,1,XDP_XM1_XM2,0.0,0.0,0.0,"(476, 1477, 0)","(476.0, 1477.0, 0)"
2048,682,2,XM5,-8204.384834492463,7906.0,89033.509455094,"(218, 268, 0)","(218.0, 268.0, 0)"
2049,683,0,XDP_XM1_XM2,0.0,0.0,0.0,"(853, 342, 270)","(853.0, 342.0, 270)"
2050,683,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1134, 793, 90)","(1134.0, 793.0, 90)"
2051,683,2,XM5,-3882.531968816395,3688.0,37842.68689158285,"(1391, 605, 270)","(1391.0, 447.0, 270)"
2052,684,0,XDL_XM3_XM4,0.0,0.0,0.0,"(509, 776, 270)","(509.0, 1103.5, 270)"
2053,684,1,XM5,0.0,0.0,0.0,"(1500, 98, 0)","(1500.0, 98.0, 0)"
2054,684,2,XDP_XM1_XM2,-4828.470175692792,4643.0,34399.18607151511,"(539, 743, 270)","(539.0, 743.0, 270)"
2055,685,0,XM5,0.0,0.0,0.0,"(1282, 1096, 0)","(1282.0, 1096.0, 0)"
2056,685,1,XDL_XM3_XM4,0.0,0.0,0.0,"(415, 1226, 90)","(415.0, 1226.0, 90)"
2057,685,2,XDP_XM1_XM2,-3532.2444343345555,3408.0,15436.67946311373,"(935, 1474, 270)","(935.0, 1474.0, 270)"
2058,686,0,XM5,0.0,0.0,0.0,"(592, 367, 270)","(757.5, 367.0, 270)"
2059,686,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1015, 826, 90)","(1015.0, 826.0, 90)"
2060,686,2,XDL_XM3_XM4,-4200.20009597582,3929.0,73549.49205729371,"(470, 697, 0)","(470.0, 697.0, 0)"
2061,687,0,XM5,0.0,0.0,0.0,"(976, 1065, 180)","(976.0, 1065.0, 180)"
2062,687,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1058, 30, 0)","(1009.5, 30.0, 0)"
2063,687,2,XDL_XM3_XM4,-4259.362888614849,4191.5,4605.37165115139,"(1370, 155, 0)","(1370.0, 155.0, 0)"
2064,688,0,XM5,0.0,0.0,0.0,"(1011, 1343, 180)","(1011.0, 1343.0, 180)"
2065,688,1,XDL_XM3_XM4,0.0,0.0,0.0,"(527, 1008, 270)","(527.0, 1008.0, 270)"
2066,688,2,XDP_XM1_XM2,-4565.8231404208045,4312.0,64426.18661307961,"(1277, 1355, 270)","(1348.5, 1355.0, 270)"
2067,689,0,XM5,0.0,0.0,0.0,"(333, 431, 90)","(536.0, 431.0, 90)"
2068,689,1,XDP_XM1_XM2,0.0,0.0,0.0,"(250, 385, 270)","(250.0, 166.5, 270)"
2069,689,2,XDL_XM3_XM4,-3017.4766954725355,2896.0,14756.587542927118,"(28, 527, 270)","(28.0, 527.0, 270)"
2070,690,0,XDL_XM3_XM4,0.0,0.0,0.0,"(311, 709, 180)","(311.0, 709.0, 180)"
2071,690,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1129, 968, 90)","(1129.0, 968.0, 90)"
2072,690,2,XM5,-3891.0310746327423,3779.0,12550.9616833671,"(1340, 835, 90)","(1408.0, 835.0, 90)"
2073,691,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1509, 409, 270)","(1509.0, 409.0, 270)"
2074,691,1,XDP_XM1_XM2,0.0,0.0,0.0,"(612, 519, 90)","(612.0, 519.0, 90)"
2075,691,2,XM5,-6504.938076773739,6117.0,150495.95141090796,"(1488, 142, 270)","(1488.0, 63.0, 270)"
2076,692,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1302, 239, 90)","(1302.0, 239.0, 90)"
2077,692,1,XDL_XM3_XM4,0.0,0.0,0.0,"(776, 379, 0)","(776.0, 379.0, 0)"
2078,692,2,XM5,-6257.198954444839,5914.0,117785.52233203077,"(202, 971, 180)","(202.0, 971.0, 180)"
2079,693,0,XDL_XM3_XM4,0.0,0.0,0.0,"(415, 93, 0)","(415.0, 93.0, 0)"
2080,693,1,XM5,0.0,0.0,0.0,"(797, 131, 90)","(797.0, 131.0, 90)"
2081,693,2,XDP_XM1_XM2,-3870.2037153521,3665.0,42108.56479430576,"(204, 363, 0)","(54.5, 363.0, 0)"
2082,694,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1296, 1257, 180)","(1299.5, 1257.0, 180)"
2083,694,1,XM5,0.0,0.0,0.0,"(766, 1433, 90)","(733.0, 1433.0, 90)"
2084,694,2,XDP_XM1_XM2,-2901.3473142793655,2769.0,17515.81159696117,"(1012, 1471, 90)","(1012.0, 1471.0, 90)"
2085,695,0,XDL_XM3_XM4,0.0,0.0,0.0,"(787, 479, 180)","(787.0, 479.0, 180)"
2086,695,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1058, 1363, 180)","(1058.0, 1363.0, 180)"
2087,695,2,XM5,-5413.272917182016,5119.0,86596.54978681343,"(501, 1005, 270)","(499.5, 1005.0, 270)"
2088,696,0,XM5,0.0,0.0,0.0,"(151, 477, 0)","(151.0, 477.0, 0)"
2089,696,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1429, 555, 270)","(1429.0, 555.0, 270)"
2090,696,2,XDP_XM1_XM2,-3767.981317598787,3608.0,25594.021980643964,"(787, 423, 0)","(787.0, 423.0, 0)"
2091,697,0,XDP_XM1_XM2,0.0,0.0,0.0,"(594, 206, 90)","(594.0, 206.0, 90)"
2092,697,1,XM5,0.0,0.0,0.0,"(1085, 927, 0)","(1085.0, 927.0, 0)"
2093,697,2,XDL_XM3_XM4,-5345.626387674281,5075.0,73238.64170563035,"(241, 796, 0)","(241.0, 796.0, 0)"
2094,698,0,XM5,0.0,0.0,0.0,"(738, 264, 180)","(738.0, 264.0, 180)"
2095,698,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1476, 568, 270)","(1476.0, 568.0, 270)"
2096,698,2,XDP_XM1_XM2,-6725.590105089683,6351.0,140317.74683109933,"(200, 30, 0)","(200.0, 30.0, 0)"
2097,699,0,XM5,0.0,0.0,0.0,"(324, 540, 90)","(324.0, 377.5, 90)"
2098,699,1,XDL_XM3_XM4,0.0,0.0,0.0,"(887, 1428, 270)","(887.0, 1428.0, 270)"
2099,699,2,XDP_XM1_XM2,-4109.952422288166,3965.0,21011.20472720697,"(365, 788, 90)","(365.0, 788.0, 90)"
2100,700,0,XM5,0.0,0.0,0.0,"(466, 680, 0)","(466.0, 680.0, 0)"
2101,700,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1111, 848, 90)","(1111.0, 848.0, 90)"
2102,700,2,XDL_XM3_XM4,-3904.691371760421,3728.0,31219.840854579266,"(1077, 530, 270)","(1077.0, 487.5, 270)"
2103,701,0,XDL_XM3_XM4,0.0,0.0,0.0,"(535, 40, 90)","(535.0, 40.0, 90)"
2104,701,1,XM5,0.0,0.0,0.0,"(793, 397, 90)","(793.0, 524.5, 90)"
2105,701,2,XDP_XM1_XM2,-3338.716477219997,3202.0,18691.395143446032,"(862, 114, 90)","(1043.0, 114.0, 90)"
2106,702,0,XM5,0.0,0.0,0.0,"(1203, 334, 90)","(1203.0, 334.0, 90)"
2107,702,1,XDL_XM3_XM4,0.0,0.0,0.0,"(475, 344, 180)","(475.0, 344.0, 180)"
2108,702,2,XDP_XM1_XM2,-2881.7849129408446,2761.0,14588.995194127388,"(865, 207, 90)","(865.0, 207.0, 90)"
2109,703,0,XM5,0.0,0.0,0.0,"(967, 1072, 0)","(967.0, 1072.0, 0)"
2110,703,1,XDP_XM1_XM2,0.0,0.0,0.0,"(283, 1503, 90)","(283.0, 1503.0, 90)"
